Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt i retning Sentrum;8600;100;24;24;0;0;100;7876;724;239;295;126;64;60;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt;17382;100;24;24;0;0;100;16012;1370;435;570;249;116;112;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;1;8902;100;24;24;0;0;100;8119;783;282;303;136;62;58;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;2;9024;100;24;24;0;0;100;8350;674;184;289;135;66;65;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Kval¯ya;9024;100;24;24;0;0;100;8350;674;184;289;135;66;65;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Sentrum;8902;100;24;24;0;0;100;8119;783;282;303;136;62;58;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt;17926;100;24;24;0;0;100;16469;1457;466;592;271;128;123;5
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;1;8503;100;24;24;0;2;99,98;7795;706;233;277;148;48;47;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;2;8837;100;24;24;0;1;99,99;8192;644;166;273;150;55;54;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Kval¯ya;8837;100;24;24;0;1;99,99;8192;644;166;273;150;55;54;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Sentrum;8503;100;24;24;0;2;99,98;7795;706;233;277;148;48;47;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt;17340;100;24;24;0;3;99,98;15987;1350;399;550;298;103;101;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;1;5296;100;24;24;0;0;100;5121;175;71;61;37;6;4;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;2;5759;100;24;24;0;0;100;5602;157;56;57;40;4;2;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Kval¯ya;5759;100;24;24;0;0;100;5602;157;56;57;40;4;2;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Sentrum;5296;100;24;24;0;0;100;5121;175;71;61;37;6;4;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt;11055;100;24;24;0;0;100;10723;332;127;118;77;10;6;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;1;4020;100;25;25;0;0;100;3870;150;61;53;26;10;10;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;2;3799;100;25;25;0;0;100;3694;105;36;36;24;9;8;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Kval¯ya;3799;100;25;25;0;0;100;3694;105;36;36;24;9;8;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Sentrum;4020;100;25;25;0;0;100;3870;150;61;53;26;10;10;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt;7819;100;25;25;0;0;100;7564;255;97;89;50;19;18;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;1;8811;100;24;24;0;0;100;8036;775;274;285;142;74;70;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;2;8934;100;24;24;0;0;100;8282;652;175;280;142;55;53;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt i retning Kval¯ya;8933;100;24;24;0;0;100;8281;652;175;280;142;55;53;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt i retning Sentrum;8812;100;24;24;0;0;100;8037;775;274;285;142;74;70;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;Totalt;17745;100;24;24;0;0;100;16318;1427;449;565;284;129;123;6
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;1;8709;100;24;24;0;0;100;7963;746;276;276;132;62;60;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;2;8957;100;24;24;0;0;100;8315;642;180;277;135;50;49;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt i retning Kval¯ya;8957;100;24;24;0;0;100;8315;642;180;277;135;50;49;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt i retning Sentrum;8709;100;24;24;0;0;100;7963;746;276;276;132;62;60;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-01T00:00+01:00;2022-11-02T00:00+01:00;01.11.2022;Totalt;17666;100;24;24;0;0;100;16278;1388;456;553;267;112;109;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;1;8916;100;24;24;0;4;99,96;8219;693;232;271;135;55;52;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;2;9078;100;24;24;0;0;100;8458;620;185;258;133;44;42;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt i retning Kval¯ya;9079;100;24;24;0;1;99,99;8458;620;185;258;133;44;42;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt i retning Sentrum;8915;100;24;24;0;3;99,97;8219;693;232;271;135;55;52;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-02T00:00+01:00;2022-11-03T00:00+01:00;02.11.2022;Totalt;17994;100;24;24;0;4;99,98;16677;1313;417;529;268;99;94;5
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;1;8651;100;24;24;0;1;99,99;7903;747;273;287;137;50;46;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;2;8963;100;24;24;0;0;100;8317;646;191;261;137;57;53;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt i retning Kval¯ya;8961;100;24;24;0;0;100;8316;645;191;260;137;57;53;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt i retning Sentrum;8653;100;24;24;0;1;99,99;7904;748;273;288;137;50;46;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-03T00:00+01:00;2022-11-04T00:00+01:00;03.11.2022;Totalt;17614;100;24;24;0;1;99,99;16220;1393;464;548;274;107;99;8
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;1;8258;100;24;24;0;0;100;7602;656;232;232;151;41;40;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;2;8643;100;24;24;0;0;100;8038;605;183;224;157;41;40;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt i retning Kval¯ya;8640;100;24;24;0;0;100;8035;605;183;224;157;41;40;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt i retning Sentrum;8261;100;24;24;0;0;100;7605;656;232;232;151;41;40;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-04T00:00+01:00;2022-11-05T00:00+01:00;04.11.2022;Totalt;16901;100;24;24;0;0;100;15640;1261;415;456;308;82;80;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;1;4981;100;24;24;0;0;100;4800;181;73;70;29;9;7;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;2;5320;100;24;24;0;0;100;5158;162;52;71;28;11;9;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt i retning Kval¯ya;5320;100;24;24;0;0;100;5158;162;52;71;28;11;9;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt i retning Sentrum;4981;100;24;24;0;0;100;4800;181;73;70;29;9;7;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-05T00:00+01:00;2022-11-06T00:00+01:00;05.11.2022;Totalt;10301;100;24;24;0;0;100;9958;343;125;141;57;20;16;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;1;3829;100;24;24;0;0;100;3701;128;50;34;32;12;12;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;2;3638;100;24;24;0;0;100;3525;113;38;26;32;17;14;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt i retning Kval¯ya;3638;100;24;24;0;0;100;3525;113;38;26;32;17;14;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt i retning Sentrum;3829;100;24;24;0;0;100;3701;128;50;34;32;12;12;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-06T00:00+01:00;2022-11-07T00:00+01:00;06.11.2022;Totalt;7467;100;24;24;0;0;100;7226;241;88;60;64;29;26;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;1;8753;100;24;24;0;3;99,97;7962;788;264;289;161;74;68;6
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;2;9031;100;24;24;0;0;100;8341;690;193;271;170;56;55;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt i retning Kval¯ya;9028;100;24;24;0;0;100;8338;690;193;271;170;56;55;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt i retning Sentrum;8756;100;24;24;0;3;99,97;7965;788;264;289;161;74;68;6
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-07T00:00+01:00;2022-11-08T00:00+01:00;07.11.2022;Totalt;17784;100;24;24;0;3;99,98;16303;1478;457;560;331;130;123;7
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;1;8391;100;24;24;0;0;100;7654;737;278;259;140;60;57;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;2;8865;100;24;24;0;0;100;8260;605;188;235;150;32;31;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt i retning Kval¯ya;8864;100;24;24;0;0;100;8259;605;188;235;150;32;31;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt i retning Sentrum;8392;100;24;24;0;0;100;7655;737;278;259;140;60;57;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-08T00:00+01:00;2022-11-09T00:00+01:00;08.11.2022;Totalt;17256;100;24;24;0;0;100;15914;1342;466;494;290;92;88;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;1;8353;100;24;24;0;0;100;7682;671;231;251;127;62;59;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;2;8651;100;24;24;0;0;100;8060;591;163;242;132;54;54;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt i retning Kval¯ya;8651;100;24;24;0;0;100;8060;591;163;242;132;54;54;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt i retning Sentrum;8353;100;24;24;0;0;100;7682;671;231;251;127;62;59;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-09T00:00+01:00;2022-11-10T00:00+01:00;09.11.2022;Totalt;17004;100;24;24;0;0;100;15742;1262;394;493;259;116;113;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;1;8486;100;24;24;0;0;100;7788;698;230;250;170;48;45;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;2;8687;100;24;24;0;0;100;8039;648;196;231;176;45;44;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;Totalt i retning Kval¯ya;8687;100;24;24;0;0;100;8039;648;196;231;176;45;44;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;Totalt i retning Sentrum;8486;100;24;24;0;0;100;7788;698;230;250;170;48;45;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-10T00:00+01:00;2022-11-11T00:00+01:00;10.11.2022;Totalt;17173;100;24;24;0;0;100;15827;1346;426;481;346;93;89;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;1;8396;100;24;24;0;0;100;7747;649;212;240;163;34;33;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;2;8543;100;24;24;0;0;100;7955;588;173;234;154;27;27;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;Totalt i retning Kval¯ya;8543;100;24;24;0;0;100;7955;588;173;234;154;27;27;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;Totalt i retning Sentrum;8396;100;24;24;0;0;100;7747;649;212;240;163;34;33;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-11T00:00+01:00;2022-11-12T00:00+01:00;11.11.2022;Totalt;16939;100;24;24;0;0;100;15702;1237;385;474;317;61;60;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;1;5066;100;24;24;0;0;100;4915;151;62;51;30;8;6;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;2;5334;100;24;24;0;0;100;5205;129;40;54;31;4;2;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;Totalt i retning Kval¯ya;5333;100;24;24;0;0;100;5204;129;40;54;31;4;2;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;Totalt i retning Sentrum;5067;100;24;24;0;0;100;4916;151;62;51;30;8;6;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-12T00:00+01:00;2022-11-13T00:00+01:00;12.11.2022;Totalt;10400;100;24;24;0;0;100;10120;280;102;105;61;12;8;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;1;3913;100;24;24;0;0;100;3772;141;60;33;35;13;13;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;2;3841;100;24;24;0;0;100;3724;117;42;28;33;14;11;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;Totalt i retning Kval¯ya;3841;100;24;24;0;0;100;3724;117;42;28;33;14;11;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;Totalt i retning Sentrum;3913;100;24;24;0;0;100;3772;141;60;33;35;13;13;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-13T00:00+01:00;2022-11-14T00:00+01:00;13.11.2022;Totalt;7754;100;24;24;0;0;100;7496;258;102;61;68;27;24;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;1;8844;100;24;24;0;1;99,99;8115;728;232;286;140;70;64;6
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;2;9016;100;24;24;0;0;100;8409;607;152;255;139;61;60;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;Totalt i retning Kval¯ya;9016;100;24;24;0;0;100;8409;607;152;255;139;61;60;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;Totalt i retning Sentrum;8844;100;24;24;0;1;99,99;8115;728;232;286;140;70;64;6
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-14T00:00+01:00;2022-11-15T00:00+01:00;14.11.2022;Totalt;17860;100;24;24;0;1;99,99;16524;1335;384;541;279;131;124;7
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;1;8635;100;24;24;0;0;100;7905;730;256;291;126;57;53;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;2;9075;100;24;24;0;0;100;8407;668;195;291;136;46;41;5
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;Totalt i retning Kval¯ya;9076;100;24;24;0;0;100;8408;668;195;291;136;46;41;5
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;Totalt i retning Sentrum;8634;100;24;24;0;0;100;7904;730;256;291;126;57;53;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-15T00:00+01:00;2022-11-16T00:00+01:00;15.11.2022;Totalt;17710;100;24;24;0;0;100;16312;1398;451;582;262;103;94;9
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;1;8366;100;24;24;0;0;100;7676;690;217;288;134;51;48;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;2;8568;100;24;24;0;0;100;7974;594;165;266;127;36;35;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;Totalt i retning Kval¯ya;8567;100;24;24;0;0;100;7973;594;165;266;127;36;35;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;Totalt i retning Sentrum;8367;100;24;24;0;0;100;7677;690;217;288;134;51;48;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-16T00:00+01:00;2022-11-17T00:00+01:00;16.11.2022;Totalt;16934;100;24;24;0;0;100;15650;1284;382;554;261;87;83;4
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;1;8634;100;24;24;0;0;100;7965;669;202;287;126;54;52;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;2;9004;100;24;24;0;1;99,99;8424;579;166;254;127;32;31;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;Totalt i retning Kval¯ya;9004;100;24;24;0;1;99,99;8424;579;166;254;127;32;31;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;Totalt i retning Sentrum;8634;100;24;24;0;0;100;7965;669;202;287;126;54;52;2
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-17T00:00+01:00;2022-11-18T00:00+01:00;17.11.2022;Totalt;17638;100;24;24;0;1;99,99;16389;1248;368;541;253;86;83;3
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;1;8075;100;24;24;0;0;100;7517;558;175;208;140;35;34;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;2;8453;100;24;24;0;0;100;7898;555;158;214;147;36;36;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;Totalt i retning Kval¯ya;8453;100;24;24;0;0;100;7898;555;158;214;147;36;36;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;Totalt i retning Sentrum;8075;100;24;24;0;0;100;7517;558;175;208;140;35;34;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-18T00:00+01:00;2022-11-19T00:00+01:00;18.11.2022;Totalt;16528;100;24;24;0;0;100;15415;1113;333;422;287;71;70;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;1;5010;100;24;24;0;0;100;4859;151;68;42;33;8;7;1
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;2;5445;100;24;24;0;0;100;5322;123;52;37;29;5;5;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt i retning Kval¯ya;5446;100;24;24;0;0;100;5323;123;52;37;29;5;5;0
64888V1125917;Fartstavle Tverrforbindelsen;EV8 S1D1 m2385;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt i retning Sentrum;5009;100;24;24;0;0;100;4858;151;68;42;33;8;7;1
